participant,Image,Rule,CorrectResponse,Trialnr,TrialType,Context,accuracy,rt,AgeGroup,accuracy01
57,bell.png,OBJECT,bell,70,nonswitch,Dual,1,1170.2,Younger,1
57,football.png,OBJECT,ball,131,nonswitch,Dual,1,1173.3,Younger,1
57,car.png,OBJECT,car,19,SingleNaming,SingleB,1,1177.6,Younger,1
57,bed.png,OBJECT,bed,53,switch,Dual,1,1188.4,Younger,1
57,chair.png,OBJECT,chair,17,nonswitch,Dual,1,1193.9,Younger,1
57,dart.png,OBJECT,dart,74,switch,Dual,1,1197.5,Younger,1
57,kettle.png,OBJECT,kettle,124,nonswitch,Dual,1,1203.2,Younger,1
57,ladder.png,OBJECT,ladder,25,nonswitch,Dual,1,1229.4,Younger,1
57,axe.png,OBJECT,axe,134,nonswitch,Dual,1,1230,Younger,1
57,pool.png,OBJECT,pool,26,nonswitch,Dual,1,1233.9,Younger,1
57,car.png,OBJECT,car,37,nonswitch,Dual,1,1245.7,Younger,1
57,football.png,OBJECT,ball,11,nonswitch,Dual,1,1266,Younger,1
57,book.png,OBJECT,book,154,switch,Dual,7,1271.5,Younger,1
57,razor.png,OBJECT,razor,22,SingleNaming,SingleA,1,1275.7,Younger,1
57,needle.png,OBJECT,needle,35,SingleNaming,SingleA,1,1292.8,Younger,1
57,keyboard.png,OBJECT,keyboard,93,nonswitch,Dual,1,1309.9,Younger,1
57,pipe.png,OBJECT,pipe,11,SingleNaming,SingleB,1,1342.6,Younger,1
57,scissors.png,OBJECT,scissors,36,SingleNaming,SingleA,1,1369.6,Younger,1
57,keyboard.png,OBJECT,keyboard,34,switch,Dual,1,1370.5,Younger,1
57,needle.png,OBJECT,needle,40,switch,Dual,1,1382.2,Younger,1
57,needle.png,OBJECT,needle,92,nonswitch,Dual,1,1390.9,Younger,1
57,shovel.png,OBJECT,shovel,4,nonswitch,Dual,7,1390.9,Younger,1
57,shovel.png,OBJECT,shovel,99,switch,Dual,7,1391.2,Younger,1
57,car.png,OBJECT,car,76,switch,Dual,1,1394.4,Younger,1
57,kettle.png,OBJECT,kettle,46,nonswitch,Dual,1,1398,Younger,1
57,bed.png,OBJECT,bed,149,switch,Dual,1,1409.2,Younger,1
57,pen.png,OBJECT,pen,83,switch,Dual,1,1437.8,Younger,1
57,ladder.png,OBJECT,ladder,80,switch,Dual,1,1442.4,Younger,1
57,pipe.png,OBJECT,pipe,13,nonswitch,Dual,1,1446.4,Younger,1
57,plane.png,OBJECT,plane,51,nonswitch,Dual,1,1450.7,Younger,1
57,glass.png,OBJECT,glass,15,SingleNaming,SingleB,2,1450.7,Younger,0
57,scissors.png,OBJECT,scissors,19,switch,Dual,1,1461.1,Younger,1
57,razor.png,OBJECT,razor,9,SingleNaming,SingleB,1,1492.8,Younger,1
57,chair.png,OBJECT,chair,81,X,Dual,7,1493.4,Younger,1
57,pool.png,OBJECT,pool,117,nonswitch,Dual,1,1494.4,Younger,1
57,glass.png,OBJECT,glass,97,nonswitch,Dual,2,1510.3,Younger,0
57,pipe.png,OBJECT,pipe,85,nonswitch,Dual,1,1511.3,Younger,1
57,pool.png,OBJECT,pool,114,switch,Dual,1,1550.1,Younger,1
57,kettle.png,OBJECT,kettle,130,switch,Dual,1,1557.3,Younger,1
57,kettle.png,OBJECT,kettle,8,switch,Dual,7,1564.9,Younger,1
57,pen.png,OBJECT,pen,90,switch,Dual,1,1605.3,Younger,1
57,pen.png,OBJECT,pen,157,nonswitch,Dual,1,1621.3,Younger,1
57,football.png,OBJECT,ball,65,switch,Dual,1,1636.6,Younger,1
57,pipe.png,OBJECT,pipe,29,switch,Dual,1,1647.4,Younger,1
57,plane.png,OBJECT,plane,156,switch,Dual,1,1691.2,Younger,1
57,kettle.png,OBJECT,kettle,20,SingleNaming,SingleB,2,1736.5,Younger,0
57,dart.png,OBJECT,dart,77,nonswitch,Dual,1,1770.4,Younger,1
57,shovel.png,OBJECT,shovel,50,switch,Dual,1,1783.5,Younger,1
57,bell.png,OBJECT,bell,125,nonswitch,Dual,1,1821.9,Younger,1
57,pipe.png,OBJECT,pipe,109,switch,Dual,1,1863,Younger,1
57,bed.png,OBJECT,bed,4,SingleNaming,SingleB,1,1864.5,Younger,1
57,glass.png,OBJECT,glass,40,SingleNaming,SingleA,2,1885.9,Younger,0
57,dart.png,OBJECT,dart,133,switch,Dual,1,1911.5,Younger,1
57,book.png,OBJECT,book,10,switch,Dual,7,1915.7,Younger,1
57,book.png,OBJECT,book,39,SingleNaming,SingleA,1,1923.6,Younger,1
57,scissors.png,OBJECT,scissors,91,nonswitch,Dual,1,1928.5,Younger,1
57,needle.png,OBJECT,needle,160,switch,Dual,7,2060.8,Younger,1
57,book.png,OBJECT,book,54,nonswitch,Dual,1,2077.9,Younger,1
57,chair.png,OBJECT,chair,58,switch,Dual,1,2082,Younger,1
57,razor.png,OBJECT,razor,36,switch,Dual,1,2099.9,Younger,1
57,glass.png,OBJECT,glass,20,nonswitch,Dual,3,2116.3,Younger,0
57,glass.png,OBJECT,glass,43,switch,Dual,2,2129.1,Younger,0
57,bell.png,OBJECT,bell,103,switch,Dual,1,2163.2,Younger,1
57,razor.png,OBJECT,razor,61,switch,Dual,1,2227.2,Younger,1
57,axe.png,OBJECT,axe,145,switch,Dual,1,2227.2,Younger,1
57,razor.png,OBJECT,razor,24,nonswitch,Dual,1,2269.9,Younger,1
57,dart.png,OBJECT,dart,100,nonswitch,Dual,1,2269.9,Younger,1
57,needle.png,OBJECT,needle,45,nonswitch,Dual,1,2299.7,Younger,1
57,bed.png,OBJECT,bed,104,nonswitch,Dual,1,2423.7,Younger,1
57,axe.png,OBJECT,axe,30,nonswitch,Dual,1,2803.2,Younger,1
57,pen.png,OBJECT,pen,12,SingleNaming,SingleB,0,,Younger,0
57,shovel.png,OBJECT,shovel,105,nonswitch,Dual,0,,Younger,0
57,ladder.png,OBJECT,ladder,110,nonswitch,Dual,0,,Younger,0
57,glass.png,OBJECT,glass,120,switch,Dual,0,,Younger,0
58,chair.png,ACTION,sit,3,SingleNaming,SingleB,1,887.2,Older,1
58,ladder.png,ACTION,climb,142,nonswitch,Dual,1,917.6,Older,1
58,plane.png,ACTION,fly,13,SingleNaming,SingleB,1,932,Older,1
58,book.png,ACTION,read,37,SingleNaming,SingleA,1,937.6,Older,1
58,scissors.png,ACTION,cut,10,SingleNaming,SingleB,1,948.8,Older,1
58,chair.png,ACTION,sit,32,nonswitch,Dual,1,957.9,Older,1
58,bed.png,ACTION,sleep,38,SingleNaming,SingleA,1,964.5,Older,1
58,car.png,ACTION,drive,12,SingleNaming,SingleB,1,990.6,Older,1
58,needle.png,ACTION,sew,16,SingleNaming,SingleB,1,990.6,Older,1
58,needle.png,ACTION,sew,21,SingleNaming,SingleA,1,994.7,Older,1
58,ladder.png,ACTION,climb,26,SingleNaming,SingleA,1,998.9,Older,1
58,chair.png,ACTION,sit,144,nonswitch,Dual,1,998.9,Older,1
58,pen.png,ACTION,write,9,SingleNaming,SingleB,1,1003.1,Older,1
58,pen.png,ACTION,write,143,nonswitch,Dual,1,1003.1,Older,1
58,bed.png,ACTION,sleep,114,switch,Dual,1,1009.5,Older,1
58,pipe.png,ACTION,smoke,28,SingleNaming,SingleA,1,1012.7,Older,1
58,chair.png,ACTION,sit,92,switch,Dual,1,1023,Older,1
58,plane.png,ACTION,fly,147,nonswitch,Dual,1,1028.2,Older,1
58,pool.png,ACTION,swim,138,switch,Dual,1,1032.4,Older,1
58,keyboard.png,ACTION,type,108,nonswitch,Dual,1,1042.5,Older,1
58,book.png,ACTION,read,17,SingleNaming,SingleB,1,1046.2,Older,1
58,dart.png,ACTION,throw,38,switch,Dual,1,1049.2,Older,1
58,plane.png,ACTION,fly,58,switch,Dual,1,1053.3,Older,1
58,bed.png,ACTION,sleep,18,SingleNaming,SingleB,1,1057.4,Older,1
58,chair.png,ACTION,sit,23,SingleNaming,SingleA,1,1057.6,Older,1
58,scissors.png,ACTION,cut,30,SingleNaming,SingleA,1,1065.8,Older,1
58,glass.png,ACTION,drink,120,nonswitch,Dual,1,1070,Older,1
58,shovel.png,ACTION,dig,20,SingleNaming,SingleB,3,1070,Older,0
58,scissors.png,ACTION,cut,93,nonswitch,Dual,1,1072.5,Older,1
58,glass.png,ACTION,drink,34,SingleNaming,SingleA,1,1078.3,Older,1
58,pool.png,ACTION,swim,11,SingleNaming,SingleB,1,1082.5,Older,1
58,bed.png,ACTION,sleep,82,nonswitch,Dual,1,1090.9,Older,1
58,kettle.png,ACTION,boil,5,SingleNaming,SingleB,1,1095.1,Older,1
58,dart.png,ACTION,throw,4,SingleNaming,SingleB,1,1098.2,Older,1
58,axe.png,ACTION,chop,2,SingleNaming,SingleB,1,1107.6,Older,1
58,glass.png,ACTION,drink,135,switch,Dual,1,1110.9,Older,1
58,glass.png,ACTION,drink,14,SingleNaming,SingleB,1,1112.5,Older,1
58,pipe.png,ACTION,smoke,89,switch,Dual,1,1117.2,Older,1
58,book.png,ACTION,read,47,switch,Dual,1,1117.6,Older,1
58,ladder.png,ACTION,climb,79,nonswitch,Dual,1,1122,Older,1
58,plane.png,ACTION,fly,33,SingleNaming,SingleA,1,1124.3,Older,1
58,keyboard.png,ACTION,type,112,nonswitch,Dual,1,1124.3,Older,1
58,car.png,ACTION,drive,90,nonswitch,Dual,1,1126.4,Older,1
58,kettle.png,ACTION,boil,25,SingleNaming,SingleA,1,1127.1,Older,1
58,keyboard.png,ACTION,type,7,SingleNaming,SingleB,1,1132.7,Older,1
58,pipe.png,ACTION,smoke,159,nonswitch,Dual,1,1132.7,Older,1
58,dart.png,ACTION,throw,158,switch,Dual,1,1141,Older,1
58,bell.png,ACTION,ring,68,nonswitch,Dual,1,1143.9,Older,1
58,needle.png,ACTION,sew,40,nonswitch,Dual,1,1146.9,Older,1
58,pool.png,ACTION,swim,31,SingleNaming,SingleA,1,1147.5,Older,1
58,pen.png,ACTION,write,29,SingleNaming,SingleA,1,1157.7,Older,1
58,car.png,ACTION,drive,75,nonswitch,Dual,1,1157.8,Older,1
58,plane.png,ACTION,fly,7,nonswitch,Dual,1,1162.7,Older,1
58,bell.png,ACTION,ring,64,nonswitch,Dual,1,1174.5,Older,1
58,football.png,ACTION,kick,151,switch,Dual,1,1174.5,Older,1
58,ladder.png,ACTION,climb,15,SingleNaming,SingleB,1,1187,Older,1
58,kettle.png,ACTION,boil,62,nonswitch,Dual,1,1187,Older,1
58,bell.png,ACTION,ring,146,switch,Dual,1,1199.5,Older,1
58,book.png,ACTION,read,28,nonswitch,Dual,1,1202.2,Older,1
58,pipe.png,ACTION,smoke,17,nonswitch,Dual,1,1207.1,Older,1
58,keyboard.png,ACTION,type,2,nonswitch,Dual,1,1213.7,Older,1
58,scissors.png,ACTION,cut,154,switch,Dual,1,1216.3,Older,1
58,car.png,ACTION,drive,32,SingleNaming,SingleA,1,1224.6,Older,1
58,ladder.png,ACTION,climb,12,switch,Dual,1,1237.2,Older,1
58,axe.png,ACTION,chop,127,switch,Dual,1,1237.2,Older,1
58,pipe.png,ACTION,smoke,1,SingleNaming,SingleB,1,1241.3,Older,1
58,plane.png,ACTION,fly,130,switch,Dual,1,1241.6,Older,1
58,bell.png,ACTION,ring,19,SingleNaming,SingleB,1,1242.9,Older,1
58,ladder.png,ACTION,climb,102,switch,Dual,1,1249.7,Older,1
58,dart.png,ACTION,throw,36,SingleNaming,SingleA,1,1258.1,Older,1
58,pool.png,ACTION,swim,43,switch,Dual,1,1262.2,Older,1
58,kettle.png,ACTION,boil,155,nonswitch,Dual,1,1262.2,Older,1
58,bed.png,ACTION,sleep,13,nonswitch,Dual,1,1266.4,Older,1
58,pen.png,ACTION,write,86,switch,Dual,1,1287.3,Older,1
58,needle.png,ACTION,sew,74,switch,Dual,1,1291.5,Older,1
58,dart.png,ACTION,throw,63,nonswitch,Dual,1,1294.9,Older,1
58,book.png,ACTION,read,123,switch,Dual,1,1320.8,Older,1
58,razor.png,ACTION,shave,6,SingleNaming,SingleB,1,1324.9,Older,1
58,needle.png,ACTION,sew,34,switch,Dual,7,1330.2,Older,1
58,razor.png,ACTION,shave,136,nonswitch,Dual,1,1333.3,Older,1
58,shovel.png,ACTION,dig,71,switch,Dual,3,1333.3,Older,0
58,football.png,ACTION,kick,55,switch,Dual,1,1334.1,Older,1
58,pen.png,ACTION,write,18,nonswitch,Dual,1,1345.8,Older,1
58,razor.png,ACTION,shave,50,switch,Dual,1,1362.5,Older,1
58,pool.png,ACTION,swim,98,nonswitch,Dual,1,1370.9,Older,1
58,axe.png,ACTION,chop,22,SingleNaming,SingleA,2,1379.3,Older,0
58,football.png,ACTION,kick,148,nonswitch,Dual,1,1394.1,Older,1
58,keyboard.png,ACTION,type,97,nonswitch,Dual,7,1407.9,Older,1
58,bell.png,ACTION,ring,24,SingleNaming,SingleA,1,1408,Older,1
58,pool.png,ACTION,swim,39,nonswitch,Dual,1,1410.6,Older,1
58,glass.png,ACTION,drink,16,switch,Dual,1,1411.7,Older,1
58,razor.png,ACTION,shave,67,nonswitch,Dual,1,1413.9,Older,1
58,football.png,ACTION,kick,8,SingleNaming,SingleB,1,1433.6,Older,1
58,shovel.png,ACTION,dig,40,SingleNaming,SingleA,3,1443.4,Older,0
58,glass.png,ACTION,drink,10,nonswitch,Dual,1,1450.3,Older,1
58,football.png,ACTION,kick,35,SingleNaming,SingleA,1,1500.1,Older,1
58,bed.png,ACTION,sleep,78,switch,Dual,1,1525.6,Older,1
58,keyboard.png,ACTION,type,27,SingleNaming,SingleA,1,1533.9,Older,1
58,bell.png,ACTION,ring,22,switch,Dual,1,1537.5,Older,1
58,needle.png,ACTION,sew,141,switch,Dual,1,1540.1,Older,1
58,shovel.png,ACTION,dig,118,switch,Dual,3,1542.3,Older,0
58,axe.png,ACTION,chop,31,switch,Dual,1,1554.8,Older,1
58,scissors.png,ACTION,cut,131,nonswitch,Dual,1,1570.6,Older,1
58,car.png,ACTION,drive,107,switch,Dual,1,1579,Older,1
58,football.png,ACTION,kick,48,nonswitch,Dual,1,1579.9,Older,1
58,pen.png,ACTION,write,27,switch,Dual,1,1606.1,Older,1
58,shovel.png,ACTION,dig,51,nonswitch,Dual,3,1668.4,Older,0
58,book.png,ACTION,read,87,nonswitch,Dual,1,1713.6,Older,1
58,razor.png,ACTION,shave,111,switch,Dual,1,1730.4,Older,1
58,chair.png,ACTION,sit,9,switch,Dual,7,1731.7,Older,1
58,scissors.png,ACTION,cut,6,switch,Dual,1,1762.5,Older,1
58,razor.png,ACTION,shave,39,SingleNaming,SingleA,1,1769.8,Older,1
58,car.png,ACTION,drive,61,switch,Dual,1,1826.5,Older,1
58,kettle.png,ACTION,boil,1,X,Dual,7,1864.1,Older,1
58,dart.png,ACTION,throw,119,nonswitch,Dual,7,1868.3,Older,1
58,shovel.png,ACTION,dig,96,switch,Dual,3,1909.4,Older,0
58,pipe.png,ACTION,smoke,66,switch,Dual,7,1927.7,Older,1
58,kettle.png,ACTION,boil,81,X,Dual,7,2073.1,Older,1
58,axe.png,ACTION,chop,128,nonswitch,Dual,1,2122.5,Older,1
58,axe.png,ACTION,chop,56,nonswitch,Dual,1,2553.7,Older,1
58,scissors.png,OBJECT,scissors,24,SingleNaming,SingleB,1,845.1,Older,1
58,scissors.png,OBJECT,scissors,18,SingleNaming,SingleA,1,881.9,Older,1
58,bed.png,OBJECT,bed,32,SingleNaming,SingleB,1,890.3,Older,1
58,kettle.png,OBJECT,kettle,13,SingleNaming,SingleA,1,921.1,Older,1
58,kettle.png,OBJECT,kettle,105,nonswitch,Dual,1,926.9,Older,1
58,car.png,OBJECT,car,22,SingleNaming,SingleB,1,927.9,Older,1
58,glass.png,OBJECT,glass,14,SingleNaming,SingleA,1,932,Older,1
58,football.png,OBJECT,ball,33,SingleNaming,SingleB,1,971,Older,1
58,chair.png,OBJECT,chair,8,SingleNaming,SingleA,1,975.1,Older,1
58,pen.png,OBJECT,pen,38,SingleNaming,SingleB,1,979.4,Older,1
58,kettle.png,OBJECT,kettle,31,SingleNaming,SingleB,1,1011.5,Older,1
58,glass.png,OBJECT,glass,117,nonswitch,Dual,1,1011.5,Older,1
58,pen.png,OBJECT,pen,91,switch,Dual,1,1019.8,Older,1
58,shovel.png,OBJECT,shovel,29,SingleNaming,SingleB,1,1028.2,Older,1
58,book.png,OBJECT,book,30,nonswitch,Dual,1,1028.2,Older,1
58,plane.png,OBJECT,plane,53,nonswitch,Dual,3,1032.4,Older,0
58,pool.png,OBJECT,pool,140,nonswitch,Dual,1,1043.9,Older,1
58,pen.png,OBJECT,pen,46,nonswitch,Dual,1,1046.6,Older,1
58,dart.png,OBJECT,dart,40,SingleNaming,SingleB,1,1058.3,Older,1
58,pipe.png,OBJECT,pipe,24,nonswitch,Dual,1,1061.6,Older,1
58,glass.png,OBJECT,glass,23,SingleNaming,SingleB,1,1074.2,Older,1
58,bell.png,OBJECT,bell,116,nonswitch,Dual,1,1077.4,Older,1
58,bed.png,OBJECT,bed,72,switch,Dual,7,1082.8,Older,1
58,pipe.png,OBJECT,pipe,21,SingleNaming,SingleB,1,1083,Older,1
58,needle.png,OBJECT,needle,27,SingleNaming,SingleB,1,1086.7,Older,1
58,ladder.png,OBJECT,ladder,60,nonswitch,Dual,1,1091.1,Older,1
58,razor.png,OBJECT,razor,70,nonswitch,Dual,1,1103.4,Older,1
58,razor.png,OBJECT,razor,34,SingleNaming,SingleB,1,1104.3,Older,1
58,bell.png,OBJECT,bell,59,switch,Dual,1,1112.6,Older,1
58,chair.png,OBJECT,chair,85,nonswitch,Dual,1,1120.1,Older,1
58,football.png,OBJECT,ball,2,SingleNaming,SingleA,1,1123.8,Older,1
58,car.png,OBJECT,car,3,switch,Dual,1,1124.3,Older,1
58,razor.png,OBJECT,razor,99,switch,Dual,1,1124.4,Older,1
58,car.png,OBJECT,car,10,SingleNaming,SingleA,1,1126.3,Older,1
58,pipe.png,OBJECT,pipe,95,nonswitch,Dual,1,1128,Older,1
58,chair.png,OBJECT,chair,124,switch,Dual,1,1128.5,Older,1
58,car.png,OBJECT,car,103,switch,Dual,1,1132.7,Older,1
58,kettle.png,OBJECT,kettle,76,switch,Dual,1,1136.8,Older,1
58,needle.png,OBJECT,needle,113,switch,Dual,1,1136.8,Older,1
58,pen.png,OBJECT,pen,33,switch,Dual,3,1144.7,Older,0
58,plane.png,OBJECT,plane,26,SingleNaming,SingleB,1,1145.2,Older,1
58,kettle.png,OBJECT,kettle,160,switch,Dual,1,1148,Older,1
58,chair.png,OBJECT,chair,25,nonswitch,Dual,1,1151.8,Older,1
58,dart.png,OBJECT,dart,1,SingleNaming,SingleA,1,1157.7,Older,1
58,book.png,OBJECT,book,39,SingleNaming,SingleB,1,1164.1,Older,1
58,dart.png,OBJECT,dart,77,nonswitch,Dual,1,1166.1,Older,1
58,football.png,OBJECT,ball,121,X,Dual,7,1166.1,Older,1
58,ladder.png,OBJECT,ladder,30,SingleNaming,SingleB,1,1178.6,Older,1
58,pen.png,OBJECT,pen,125,nonswitch,Dual,1,1182.8,Older,1
58,scissors.png,OBJECT,scissors,126,nonswitch,Dual,1,1182.8,Older,1
58,axe.png,OBJECT,axe,26,nonswitch,Dual,1,1185.6,Older,1
58,bed.png,OBJECT,bed,7,SingleNaming,SingleA,1,1188.9,Older,1
58,glass.png,OBJECT,glass,21,nonswitch,Dual,1,1199.5,Older,1
58,razor.png,OBJECT,razor,157,nonswitch,Dual,1,1202.8,Older,1
58,chair.png,OBJECT,chair,19,switch,Dual,1,1205,Older,1
58,pool.png,OBJECT,pool,35,SingleNaming,SingleB,1,1207.8,Older,1
58,pipe.png,OBJECT,pipe,15,SingleNaming,SingleA,1,1210.3,Older,1
58,bell.png,OBJECT,bell,17,SingleNaming,SingleA,1,1210.5,Older,1
58,bell.png,OBJECT,bell,36,SingleNaming,SingleB,1,1212.1,Older,1
58,plane.png,OBJECT,plane,20,SingleNaming,SingleA,1,1214.8,Older,1
58,book.png,OBJECT,book,5,SingleNaming,SingleA,1,1216.3,Older,1
58,razor.png,OBJECT,razor,16,SingleNaming,SingleA,1,1233,Older,1
58,keyboard.png,OBJECT,keyboard,153,nonswitch,Dual,1,1236.8,Older,1
58,car.png,OBJECT,car,42,nonswitch,Dual,1,1245.5,Older,1
58,pool.png,OBJECT,pool,149,switch,Dual,1,1245.5,Older,1
58,football.png,OBJECT,ball,106,nonswitch,Dual,1,1253.9,Older,1
58,axe.png,OBJECT,axe,145,switch,Dual,1,1253.9,Older,1
58,shovel.png,OBJECT,shovel,134,nonswitch,Dual,2,1256.7,Older,0
58,book.png,OBJECT,book,132,switch,Dual,1,1266.4,Older,1
58,keyboard.png,OBJECT,keyboard,3,SingleNaming,SingleA,2,1272.7,Older,0
58,razor.png,OBJECT,razor,57,switch,Dual,1,1281.6,Older,1
58,scissors.png,OBJECT,scissors,65,switch,Dual,3,1283.1,Older,0
58,glass.png,OBJECT,glass,152,switch,Dual,1,1287.3,Older,1
58,glass.png,OBJECT,glass,41,X,Dual,7,1288.7,Older,1
58,shovel.png,OBJECT,shovel,109,switch,Dual,2,1289.3,Older,0
58,bell.png,OBJECT,bell,94,switch,Dual,1,1298.3,Older,1
58,pipe.png,OBJECT,pipe,11,switch,Dual,1,1299.9,Older,1
58,car.png,OBJECT,car,84,nonswitch,Dual,1,1299.9,Older,1
58,needle.png,OBJECT,needle,8,switch,Dual,3,1301.6,Older,0
58,book.png,OBJECT,book,35,switch,Dual,3,1304,Older,0
58,plane.png,OBJECT,plane,104,nonswitch,Dual,1,1316.6,Older,1
58,kettle.png,OBJECT,kettle,45,nonswitch,Dual,1,1320.8,Older,1
58,needle.png,OBJECT,needle,20,nonswitch,Dual,1,1329.1,Older,1
58,book.png,OBJECT,book,150,nonswitch,Dual,1,1329.1,Older,1
58,pipe.png,OBJECT,pipe,137,switch,Dual,1,1331.7,Older,1
58,axe.png,OBJECT,axe,11,SingleNaming,SingleA,1,1366.7,Older,1
58,shovel.png,OBJECT,shovel,12,SingleNaming,SingleA,1,1375.1,Older,1
58,ladder.png,OBJECT,ladder,100,nonswitch,Dual,1,1375.1,Older,1
58,bed.png,OBJECT,bed,54,nonswitch,Dual,7,1384.9,Older,1
58,dart.png,OBJECT,dart,88,switch,Dual,1,1391.8,Older,1
58,bed.png,OBJECT,bed,110,nonswitch,Dual,1,1391.8,Older,1
58,ladder.png,OBJECT,ladder,29,switch,Dual,1,1412.7,Older,1
58,axe.png,OBJECT,axe,101,nonswitch,Dual,1,1444.5,Older,1
58,dart.png,OBJECT,dart,69,switch,Dual,1,1445.6,Older,1
58,needle.png,OBJECT,needle,9,SingleNaming,SingleA,1,1458.7,Older,1
58,bell.png,OBJECT,bell,15,nonswitch,Dual,1,1461.5,Older,1
58,keyboard.png,OBJECT,keyboard,28,SingleNaming,SingleB,1,1465.5,Older,1
58,scissors.png,OBJECT,scissors,37,nonswitch,Dual,1,1471.2,Older,1
58,bed.png,OBJECT,bed,139,switch,Dual,1,1471.2,Older,1
58,chair.png,OBJECT,chair,37,SingleNaming,SingleB,1,1485.1,Older,1
58,shovel.png,OBJECT,shovel,80,switch,Dual,1,1496.3,Older,1
58,scissors.png,OBJECT,scissors,129,switch,Dual,1,1519.3,Older,1
58,pool.png,OBJECT,pool,49,switch,Dual,1,1546.4,Older,1
58,keyboard.png,OBJECT,keyboard,73,nonswitch,Dual,1,1550.6,Older,1
58,pool.png,OBJECT,pool,36,nonswitch,Dual,7,1563.2,Older,1
58,needle.png,OBJECT,needle,133,nonswitch,Dual,1,1571.5,Older,1
58,football.png,OBJECT,ball,5,nonswitch,Dual,1,1579.9,Older,1
58,keyboard.png,OBJECT,keyboard,23,switch,Dual,1,1580.8,Older,1
58,pool.png,OBJECT,pool,4,SingleNaming,SingleA,1,1597.4,Older,1
58,axe.png,OBJECT,axe,52,switch,Dual,7,1600.8,Older,1
58,pen.png,OBJECT,pen,6,SingleNaming,SingleA,1,1637.4,Older,1
58,shovel.png,OBJECT,shovel,4,nonswitch,Dual,1,1638.4,Older,1
58,ladder.png,OBJECT,ladder,115,switch,Dual,1,1667.7,Older,1
58,dart.png,OBJECT,dart,122,nonswitch,Dual,1,1668,Older,1
58,ladder.png,OBJECT,ladder,19,SingleNaming,SingleA,1,1717.8,Older,1
58,plane.png,OBJECT,plane,156,switch,Dual,1,1755.4,Older,1
58,axe.png,OBJECT,axe,25,SingleNaming,SingleB,1,1843.2,Older,1
58,keyboard.png,OBJECT,keyboard,83,switch,Dual,1,1922.6,Older,1
58,plane.png,OBJECT,plane,44,switch,Dual,1,1973.9,Older,1
58,football.png,OBJECT,ball,14,switch,Dual,1,2206.8,Older,1
59,pipe.png,ACTION,smoke,11,SingleNaming,SingleA,1,784.5,Older,1
59,dart.png,ACTION,throw,22,SingleNaming,SingleB,1,883.2,Older,1
59,dart.png,ACTION,throw,4,SingleNaming,SingleA,1,907.7,Older,1
59,bed.png,ACTION,sleep,27,SingleNaming,SingleB,1,917.3,Older,1
59,ladder.png,ACTION,climb,36,SingleNaming,SingleB,1,968.5,Older,1
59,book.png,ACTION,read,6,SingleNaming,SingleA,1,969.3,Older,1
59,bell.png,ACTION,ring,94,switch,Dual,1,972.8,Older,1
59,pipe.png,ACTION,smoke,29,SingleNaming,SingleB,1,989.9,Older,1
59,bed.png,ACTION,sleep,107,switch,Dual,1,992.6,Older,1
59,chair.png,ACTION,sit,147,nonswitch,Dual,1,994.1,Older,1
59,football.png,ACTION,kick,35,SingleNaming,SingleB,1,998.4,Older,1
59,chair.png,ACTION,sit,10,SingleNaming,SingleA,1,1015.5,Older,1
59,scissors.png,ACTION,cut,7,SingleNaming,SingleA,1,1016,Older,1
59,glass.png,ACTION,drink,128,nonswitch,Dual,1,1016.1,Older,1
59,scissors.png,ACTION,cut,40,SingleNaming,SingleB,1,1019.7,Older,1
59,needle.png,ACTION,sew,144,nonswitch,Dual,1,1019.7,Older,1
59,bell.png,ACTION,ring,122,nonswitch,Dual,1,1023.4,Older,1
59,shovel.png,ACTION,dig,38,SingleNaming,SingleB,1,1024,Older,1
59,football.png,ACTION,kick,12,SingleNaming,SingleA,1,1027.5,Older,1
59,pen.png,ACTION,write,31,SingleNaming,SingleB,1,1046.2,Older,1
59,needle.png,ACTION,sew,30,SingleNaming,SingleB,1,1048,Older,1
59,pool.png,ACTION,swim,68,nonswitch,Dual,1,1048,Older,1
59,glass.png,ACTION,drink,21,SingleNaming,SingleB,1,1048.3,Older,1
59,plane.png,ACTION,fly,23,SingleNaming,SingleB,1,1048.6,Older,1
59,book.png,ACTION,read,67,nonswitch,Dual,1,1073.3,Older,1
59,plane.png,ACTION,fly,20,SingleNaming,SingleA,1,1083.7,Older,1
59,scissors.png,ACTION,cut,63,nonswitch,Dual,1,1089.9,Older,1
59,pool.png,ACTION,swim,24,SingleNaming,SingleB,1,1092.5,Older,1
59,car.png,ACTION,drive,37,SingleNaming,SingleB,1,1095.6,Older,1
59,bed.png,ACTION,sleep,16,SingleNaming,SingleA,1,1099,Older,1
59,glass.png,ACTION,drink,8,SingleNaming,SingleA,1,1100.8,Older,1
59,ladder.png,ACTION,climb,137,nonswitch,Dual,1,1105.1,Older,1
59,plane.png,ACTION,fly,146,switch,Dual,1,1105.1,Older,1
59,bed.png,ACTION,sleep,75,switch,Dual,1,1113.6,Older,1
59,pipe.png,ACTION,smoke,15,nonswitch,Dual,1,1115.9,Older,1
59,car.png,ACTION,drive,108,nonswitch,Dual,1,1130.6,Older,1
59,pool.png,ACTION,swim,2,SingleNaming,SingleA,1,1131.5,Older,1
59,axe.png,ACTION,chop,39,SingleNaming,SingleB,1,1143.5,Older,1
59,dart.png,ACTION,throw,95,nonswitch,Dual,1,1146.5,Older,1
